stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021003191745000,Stockholm Haga norra,59.363081,18.024928,1,,
9021003191746000,Stockholm Frösunda,59.371538,18.019251,1,,
9021003191747000,Stockholm Linvävartorpet,59.359016,18.028461,1,,
9021003191748000,Stockholm Haga södra,59.353838,18.037197,1,,
9021003192001000,Tomteboda,59.347197,18.013254,1,,
9021003192002000,Brommaplan (Solna),59.338479,17.937087,1,,
9021003192036000,Norrbyvägen (Solna),59.345305,17.961003,1,,
9021003192049000,Solnahallen (Solna),59.357994,17.985252,1,,
9021003192220000,Riksbyvägen (Solna),59.341255,17.945734,1,,
9021003192222000,Hemslöjdsvägen (Solna),59.341954,17.949681,1,,
9021003192224000,Jetverkstäderna (Solna),59.343461,17.954680,1,,
9021003192231000,Storgatan (Solna),59.354133,17.998106,1,,
9021003192234000,Solna Strand Huvudstadsleden,59.352233,17.975369,1,,
9021003192505000,Armégatan(Solna),59.352634,18.003917,1,,
9021003192507000,Solna Centrum (Solna),59.359011,17.996380,1,,
9021003192515000,Voltavägen (Solna),59.347379,17.966972,1,,
9021003194001000,Janslunda (Strängnäs),59.414674,17.019097,1,,
9021003194002000,Björkedal (Strängnäs),59.427288,17.025733,1,,
9021003194003000,Aspö Handel (Strängnäs),59.479068,17.019164,1,,
9021003194005000,Vasaskolan (Strängnäs),59.374927,17.024292,1,,
9021003194006000,Eskilstunavägen (Strängnäs),59.377308,17.021246,1,,
9021003194007000,Thomashallen (Strängnäs),59.379132,17.018162,1,,
9021003194008000,Mälarlunden (Strängnäs),59.381486,17.015976,1,,
9021003194009000,Kasernskogen (Strängnäs),59.384779,17.005482,1,,
9021003194010000,Stora Torget (Strängnäs),59.376859,17.034601,1,,
9021003194011000,Skogsvägen (Strängnäs),59.383249,17.013734,1,,
9021003194012000,Mälarforum (Strängnäs),59.384722,17.041484,1,,
9021003194013000,Abborrberget (Strängnäs),59.389251,17.036228,1,,
9021003194014000,Tosterö Skola (Strängnäs),59.394358,17.028668,1,,
9021003194016000,Kasgarn (Strängnäs),59.387514,16.996991,1,,
9021003194018000,Skedinge (Strängnäs),59.419682,17.023028,1,,
9021003194020000,Svedäng (Strängnäs),59.433886,17.022904,1,,
9021003194021000,Morrarövägen (Strängnäs),59.454358,17.008968,1,,
9021003194022000,Edeby (Strängnäs),59.456811,17.007750,1,,
9021003194023000,Viksäng (Strängnäs),59.464758,17.009408,1,,
9021003194024000,Andalavägen (Strängnäs),59.474208,17.015619,1,,
9021003194025000,Säby gård (Strängnäs),59.492932,17.011964,1,,
9021003194026000,Graneberg (Strängnäs),59.499859,17.008468,1,,
9021003194027000,Strängnäs station (Strängnäs),59.371158,17.026039,1,,
9021003194028000,Präntaren (Strängnäs),59.375250,17.026257,1,,
9021003480103000,Borgarskolan (Gävle),60.676925,17.131637,1,,
9021003480108000,Brunnsgatan (Gävle),60.669840,17.149000,1,,
9021003480119000,Gävle Central (Gävle),60.676036,17.151491,1,,
9021003480146000,Fruns hage (Gävle),60.668454,17.155601,1,,
9021003480166000,Grindugavägen (Gävle),60.645327,17.265637,1,,
9021003480193000,Hemsta (Gävle),60.659493,17.163036,1,,
9021003480204000,Högskolan (Gävle),60.669216,17.118734,1,,
9021003480211000,Gävle sjukhus ingång 31 (Gävle),60.680105,17.118591,1,,
9021003480216000,Engelska skolan (Gävle),60.663538,17.155341,1,,
9021003480224000,Järvstakroken (Gävle),60.649340,17.191185,1,,
9021003480241000,Kristinaplan (Gävle),60.663917,17.138163,1,,
9021003480243000,Kryddstigen (Gävle),60.656484,17.166804,1,,
9021003480276000,Långbro (Gävle),60.646314,17.257381,1,,
9021003480319000,Parkvägen (Gävle),60.661419,17.147387,1,,
9021003480323000,Polhemsskolan (Gävle),60.668369,17.150677,1,,
9021003480334000,Rådhuset (Gävle),60.673871,17.145307,1,,
9021003480339000,Rönningen (Gävle),60.650085,17.342572,1,,
9021003480350000,Gävle sjukhus Västra vägen (Gävle),60.675646,17.122051,1,,
9021003480357000,Skolgången (Gävle),60.660946,17.159622,1,,
9021003480373000,Stadsträdgården (Gävle),60.674813,17.130086,1,,
9021003480401000,Södermalm (Gävle),60.670320,17.148618,1,,
9021003480425000,Tröskengårdarna (Gävle),60.648776,17.365712,1,,
9021003480443000,Vasaskolan (Gävle),60.676737,17.142352,1,,
9021003480449000,Vimans backe (Gävle),60.651490,17.180234,1,,
9021003480459000,Ytterharnäs (Gävle),60.649467,17.353385,1,,
9021003480484000,Granudden (Gävle),60.684086,17.234025,1,,
9021003480488000,Karskär (Gävle),60.679207,17.264462,1,,
9021003480490000,Kastets såg (Gävle),60.685975,17.250400,1,,
9021003480491000,Kastsjö (Gävle),60.683089,17.254901,1,,
9021003480500000,Nygårdarna (Gävle),60.677470,17.214500,1,,
9021003480609000,Kaserngatan (Gävle),60.666097,17.152594,1,,
9021003480614000,Hemlingby (Gävle),60.654537,17.170178,1,,
9021003480628000,Spängersleden (Gävle),60.658689,17.155559,1,,
9021003480645000,Gävle sjukhus (Gävle),60.677480,17.119948,1,,
9021003480690000,Lövlundsvägen (Furuvik) (Gävle),60.650102,17.314214,1,,
9021003480691000,Järvsta (Gävle),60.649425,17.197680,1,,
9021003492015000,Furuvik (Gävle),60.651140,17.331907,1,,
9021003660600000,Västerås Centralstation (Västerås),59.608374,16.553600,1,,
9021003700002000,Fredrika Bremersgatan (Uppsala),59.886661,17.655126,1,,
9021003700003000,Mimmi Ekholms plats (Uppsala),59.865713,17.609294,1,,
9021003700004000,Gottsundaskolan (Uppsala),59.808623,17.631322,1,,
9021003700005000,Bandstolsvägen (Uppsala),59.813515,17.622302,1,,
9021003700006000,Cellovägen (Uppsala),59.805538,17.637551,1,,
9021003700008000,Jordgubbsgatan (Uppsala),59.864274,17.702193,1,,
9021003700009000,Flöjtvägen (Uppsala),59.803734,17.632320,1,,
9021003700010000,Solistvägen (Uppsala),59.803031,17.628646,1,,
9021003700011000,Jenny Linds väg (Uppsala),59.804579,17.628339,1,,
9021003700012000,Vackra Birgers väg (Uppsala),59.807015,17.624925,1,,
9021003700013000,Bröderna Berwalds väg (Uppsala),59.809977,17.624962,1,,
9021003700014000,Gottsunda torg (Uppsala),59.811426,17.627946,1,,
9021003700016000,Linrepevägen (Uppsala),59.813253,17.634766,1,,
9021003700017000,Barkspadevägen (Uppsala),59.818207,17.633575,1,,
9021003700019000,Valsätraskolan (Uppsala),59.821467,17.628976,1,,
9021003700020000,Tallbacksvägen (Uppsala),59.826539,17.629681,1,,
9021003700021000,Regementsvägen (Uppsala),59.840010,17.639765,1,,
9021003700022000,Rosendals skola (Uppsala),59.832549,17.639783,1,,
9021003700025000,Akademiska sjukhuset södra (Uppsala),59.846476,17.639604,1,,
9021003700031000,Dragarbrunn (Uppsala),59.859511,17.641017,1,,
9021003700032000,Klostergatan (Uppsala),59.861226,17.639041,1,,
9021003700035000,Luthagsesplanaden (Uppsala),59.862795,17.624328,1,,
9021003700036000,Geijersgatan (Uppsala),59.860907,17.614728,1,,
9021003700037000,Vindhemskyrkan (Uppsala),59.862589,17.619693,1,,
9021003700038000,Bredmansgatan (Uppsala),59.861155,17.616259,1,,
9021003700039000,Sibyllegatan (Uppsala),59.859520,17.613100,1,,
9021003700043000,Stabby prästgård (Uppsala),59.863146,17.604674,1,,
9021003700044000,Hällbygatan (Uppsala),59.864947,17.604236,1,,
9021003700047000,Brantingstorget (Uppsala),59.867766,17.670146,1,,
9021003700048000,Brantingsskolan (Uppsala),59.866899,17.667294,1,,
9021003700049000,Verkmästargatan (Uppsala),59.866729,17.673016,1,,
9021003700050000,Årsta Centrum (Uppsala),59.865658,17.682026,1,,
9021003700051000,Körvelgatan (Uppsala),59.862733,17.693840,1,,
9021003700052000,Kummingatan (Uppsala),59.861284,17.689652,1,,
9021003700053000,Årstagården (Uppsala),59.860942,17.685955,1,,
9021003700055000,Mistelgatan (Uppsala),59.862927,17.678337,1,,
9021003700057000,Apelgatan (Uppsala),59.865850,17.672253,1,,
9021003700058000,Byggmästargatan (Uppsala),59.866164,17.669164,1,,
9021003700059000,Björkgatan (Uppsala),59.865232,17.663256,1,,
9021003700060000,Österängsgatan södra (Uppsala),59.863394,17.656120,1,,
9021003700061000,Torkelsgatan södra (Uppsala),59.862963,17.654203,1,,
9021003700062000,Vaksala torg (Uppsala),59.861953,17.646168,1,,
9021003700063000,Vaksalagatan (Uppsala),59.860176,17.641000,1,,
9021003700064000,Trädgårdsgatan (Uppsala),59.856948,17.635521,1,,
9021003700065000,Slottsbacken (Uppsala),59.855349,17.631721,1,,
9021003700066000,Segerstedthuset (Uppsala),59.852048,17.634074,1,,
9021003700067000,Villavägen norra (Uppsala),59.852461,17.624960,1,,
9021003700069000,Birkagatan (Uppsala),59.847320,17.617613,1,,
9021003700070000,Sommarro (Uppsala),59.844047,17.615990,1,,
9021003700071000,Lindsbergsgatan (Uppsala),59.841984,17.616503,1,,
9021003700072000,Täljstenen (Uppsala),59.839120,17.613243,1,,
9021003700073000,Kvickstensvägen (Uppsala),59.836092,17.612062,1,,
9021003700074000,Norra Parkvägen (Uppsala),59.833647,17.614302,1,,
9021003700075000,Södra Parkvägen (Uppsala),59.830682,17.616406,1,,
9021003700076000,Malma Bergsväg (Uppsala),59.829479,17.617714,1,,
9021003700077000,Svamptorget (Uppsala),59.825801,17.618121,1,,
9021003700078000,Björklundavägen (Uppsala),59.821824,17.616140,1,,
9021003700080000,Spinnrocksvägen (Uppsala),59.819008,17.621817,1,,
9021003700081000,August Södermans väg (Uppsala),59.815546,17.619561,1,,
9021003700082000,Orkestervägen (Uppsala),59.806392,17.638132,1,,
9021003700083000,Morkullevägen (Uppsala),59.803014,17.644042,1,,
9021003700085000,Entitparken (Uppsala),59.799585,17.644031,1,,
9021003700086000,Långvägen (Uppsala),59.796802,17.641437,1,,
9021003700087000,Fiolbacken (Uppsala),59.809445,17.632276,1,,
9021003700088000,Jägarvägen (Uppsala),59.791532,17.651034,1,,
9021003700094000,Kyrkogårdsgatan (Uppsala),59.857347,17.626155,1,,
9021003700095000,Kungsgärdets vårdcentral (Uppsala),59.855921,17.620830,1,,
9021003700097000,Klangs gränd (Uppsala),59.855050,17.612376,1,,
9021003700098000,Helsingforsgatan (Uppsala),59.853220,17.610903,1,,
9021003700099000,Vänortsgatan (Uppsala),59.851902,17.610117,1,,
9021003700100000,Nordengatan (Uppsala),59.851154,17.606436,1,,
9021003700101000,Ekebyhus (Uppsala),59.850596,17.598662,1,,
9021003700103000,Sernanders väg (Uppsala),59.851335,17.593134,1,,
9021003700104000,Flogsta centrum (Uppsala),59.852060,17.586641,1,,
9021003700106000,Hamberg (Uppsala),59.850899,17.582225,1,,
9021003700107000,Ihres väg (Uppsala),59.847048,17.583500,1,,
9021003700109000,Säves väg (Uppsala),59.846185,17.594838,1,,
9021003700110000,Saluhallen (Uppsala),59.859444,17.631589,1,,
9021003700114000,Gamla Uppsala (Uppsala),59.897202,17.637038,1,,
9021003700115000,Regins väg (Uppsala),59.894978,17.636879,1,,
9021003700117000,Valhalls väg (Uppsala),59.892554,17.642678,1,,
9021003700118000,Huges väg (Uppsala),59.891986,17.647989,1,,
9021003700119000,Topeliusgatan (Uppsala),59.889777,17.646706,1,,
9021003700121000,Värnlundsgatan (Uppsala),59.886424,17.643180,1,,
9021003700122000,Ferlinsgatan (Uppsala),59.881654,17.645917,1,,
9021003700123000,Heidenstamstorg (Uppsala),59.877574,17.645584,1,,
9021003700124000,Kantorsgatan (Uppsala),59.874255,17.640901,1,,
9021003700125000,Djäknegatan (Uppsala),59.871485,17.639284,1,,
9021003700126000,Portalgatan (Uppsala),59.868024,17.639558,1,,
9021003700127000,Höganäsgatan (Uppsala),59.865352,17.641928,1,,
9021003700128000,S:t Olofsgatan (Uppsala),59.863265,17.640938,1,,
9021003700129000,Ekonomikum (Uppsala),59.860852,17.619420,1,,
9021003700130000,Studentstaden (Uppsala),59.858066,17.613700,1,,
9021003700132000,Lagerlöfsgatan (Uppsala),59.881971,17.655348,1,,
9021003700134000,Almqvistgatan (Uppsala),59.877168,17.655974,1,,
9021003700135000,Levertinsgatan (Uppsala),59.874193,17.653666,1,,
9021003700137000,Bureusgatan (Uppsala),59.870391,17.647562,1,,
9021003700139000,Kvarntorget (Uppsala),59.866993,17.646553,1,,
9021003700141000,Gränbystaden (Uppsala),59.875946,17.676372,1,,
9021003700142000,Gränbyvägen (Uppsala),59.873487,17.671288,1,,
9021003700143000,Tövädersgatan (Uppsala),59.871936,17.667915,1,,
9021003700146000,Österängsgatan norra (Uppsala),59.866360,17.655838,1,,
9021003700147000,Torkelsgatan norra (Uppsala),59.864540,17.651863,1,,
9021003700148000,Vretgränd (Uppsala),59.856579,17.643979,1,,
9021003700152000,Bärbygatan (Uppsala),59.885486,17.618226,1,,
9021003700153000,Bärbyparken (Uppsala),59.884505,17.615082,1,,
9021003700155000,Flottörgatan (Uppsala),59.882412,17.613878,1,,
9021003700157000,Fjärdhundragatan (Uppsala),59.877581,17.619796,1,,
9021003700158000,Väpnargatan (Uppsala),59.876480,17.618968,1,,
9021003700159000,Torbjörnsgatan (Uppsala),59.875364,17.623068,1,,
9021003700160000,Sköldungagatan (Uppsala),59.873297,17.625812,1,,
9021003700162000,Svartbäckens vårdcentral (Uppsala),59.868889,17.628357,1,,
9021003700165000,Linnégatan (Uppsala),59.862251,17.637009,1,,
9021003700166000,Glimmervägen (Uppsala),59.840194,17.608235,1,,
9021003700167000,Fältspatsvägen (Uppsala),59.843042,17.604785,1,,
9021003700169000,Västertorg (Uppsala),59.840620,17.602032,1,,
9021003700170000,Gnejsvägen (Uppsala),59.839816,17.596423,1,,
9021003700171000,Gnejsplan (Uppsala),59.840954,17.598589,1,,
9021003700172000,Skolgatan (Uppsala),59.864008,17.634017,1,,
9021003700181000,Ymergatan (Uppsala),59.859578,17.652302,1,,
9021003700183000,Krongatan (Uppsala),59.851219,17.619360,1,,
9021003700184000,Slöjdgatan (Uppsala),59.852565,17.617452,1,,
9021003700186000,Eriksbergsvägen (Uppsala),59.845984,17.610279,1,,
9021003700189000,Håga gård (Uppsala),59.839656,17.584409,1,,
9021003700191000,Hågavägen (Uppsala),59.839304,17.577201,1,,
9021003700192000,Liljefors torg (Uppsala),59.870350,17.656256,1,,
9021003700193000,Årstagatan (Uppsala),59.869088,17.663596,1,,
9021003700194000,Lästmakargatan (Uppsala),59.870169,17.665924,1,,
9021003700195000,Skomakargatan (Uppsala),59.871641,17.669113,1,,
9021003700196000,Källparksgatan (Uppsala),59.871201,17.674213,1,,
9021003700198000,Ritargatan (Uppsala),59.873379,17.676960,1,,
9021003700199000,Johannesbäcksgatan (Uppsala),59.872260,17.678023,1,,
9021003700200000,Gröna gatan (Uppsala),59.867099,17.677286,1,,
9021003700201000,Axel Johanssons gata (Uppsala),59.856317,17.690460,1,,
9021003700202000,Stålgatan (Uppsala),59.849119,17.679578,1,,
9021003700203000,Hanselligatan (Uppsala),59.852080,17.694128,1,,
9021003700204000,Möllersvärdsgatan (Uppsala),59.851612,17.696725,1,,
9021003700208000,Stenhagenskolan (Uppsala),59.857593,17.561752,1,,
9021003700209000,Herrhagens Byväg (Uppsala),59.855358,17.556298,1,,
9021003700212000,Stenröset (Uppsala),59.852458,17.563712,1,,
9021003700213000,Stenhällen (Uppsala),59.854943,17.567877,1,,
9021003700214000,Gatstenen (Uppsala),59.854005,17.570933,1,,
9021003700218000,Lundellska skolan (Uppsala),59.838856,17.651012,1,,
9021003700221000,Gustaf Kjellbergs väg (Uppsala),59.831626,17.649934,1,,
9021003700222000,Kronparksgården (Uppsala),59.828963,17.650322,1,,
9021003700223000,SVA (Uppsala),59.821983,17.656355,1,,
9021003700224000,Veterinärvägen (Uppsala),59.818965,17.657079,1,,
9021003700225000,Campus Ultuna (Uppsala),59.815595,17.659245,1,,
9021003700227000,Arrheniusplan (Uppsala),59.813083,17.666735,1,,
9021003700228000,Storvretabiblioteket (Uppsala),59.960391,17.703063,1,,
9021003700229000,Lingonvägen (Storvreta) (Uppsala),59.958977,17.721996,1,,
9021003700230000,Stubbåkersvägen (Storvreta) (Uppsala),59.955995,17.688992,1,,
9021003700231000,Rosmarinvägen (Storvreta) (Uppsala),59.957929,17.694401,1,,
9021003700232000,Storvreta centrum (Uppsala),59.959470,17.705911,1,,
9021003700233000,Adolfsbergsvägen (Storvreta) (Uppsala),59.958545,17.710298,1,,
9021003700234000,Alkärrsvägen (Storvreta) (Uppsala),59.957247,17.715613,1,,
9021003700235000,Ekorrvägen (Storvreta) (Uppsala),59.956351,17.716080,1,,
9021003700236000,Malörtsvägen (Storvreta) (Uppsala),59.955175,17.712325,1,,
9021003700237000,Tistelvägen (Storvreta) (Uppsala),59.951789,17.708694,1,,
9021003700238000,Solstrålevägen (Storvreta) (Uppsala),59.951347,17.698859,1,,
9021003700239000,Månskensvägen (Storvreta) (Uppsala),59.950173,17.694926,1,,
9021003700240000,Himmelsvägen (Storvreta) (Uppsala),59.950940,17.689027,1,,
9021003700241000,Vintergatsvägen (Storvreta) (Uppsala),59.953637,17.690648,1,,
9021003700243000,Ekeby (Uppsala),59.951897,17.670322,1,,
9021003700244000,Trekanten (Uppsala),59.946004,17.666144,1,,
9021003700245000,Fullerö gård (Uppsala),59.943962,17.652339,1,,
9021003700246000,Fyrisvalls gård (Uppsala),59.939563,17.649769,1,,
9021003700247000,Hamra (Uppsala),59.935210,17.645770,1,,
9021003700248000,Segersberg (Uppsala),59.930562,17.641076,1,,
9021003700249000,Enstalund (Uppsala),59.925275,17.641661,1,,
9021003700250000,Ensta (Uppsala),59.920258,17.642224,1,,
9021003700251000,Bredåkers gård (Uppsala),59.912791,17.643278,1,,
9021003700252000,Vittulsbergsvägen (Uppsala),59.906235,17.643452,1,,
9021003700253000,Gamla Uppsala skola (Uppsala),59.898837,17.638254,1,,
9021003700254000,Lidnersgatan (Uppsala),59.890047,17.654385,1,,
9021003700255000,Marknadsgatan (Uppsala),59.878821,17.674337,1,,
9021003700256000,Svärdsliljegatan (Uppsala),59.870896,17.679249,1,,
9021003700258000,Sparrisgatan (Uppsala),59.865495,17.682106,1,,
9021003700259000,Samariterhemmet (Uppsala),59.855405,17.649572,1,,
9021003700260000,Bergsbrunnagatan (Uppsala),59.855808,17.656662,1,,
9021003700262000,Märstaplan (Uppsala),59.854152,17.659568,1,,
9021003700265000,Villingegatan (Uppsala),59.848957,17.668237,1,,
9021003700266000,Kungsporten (Uppsala),59.846991,17.673909,1,,
9021003700268000,Verkstadsgatan (Uppsala),59.849555,17.673553,1,,
9021003700270000,Bolandsgatan (Uppsala),59.848518,17.690840,1,,
9021003700271000,Spikgatan (Uppsala),59.846459,17.684157,1,,
9021003700272000,Rapsgatan norra (Uppsala),59.851959,17.687536,1,,
9021003700274000,Svanbergsgatan (Uppsala),59.855583,17.614743,1,,
9021003700275000,Timjansgatan (Uppsala),59.870890,17.690998,1,,
9021003700277000,Kamomillgatan (Uppsala),59.872769,17.683283,1,,
9021003700278000,Hildur Ottelinsgatan (Uppsala),59.855140,17.609097,1,,
9021003700279000,Rickomberga (Uppsala),59.855060,17.609003,1,,
9021003700280000,Myrberga (Uppsala),59.855377,17.599633,1,,
9021003700284000,Ultunaallén (Uppsala),59.813192,17.650698,1,,
9021003700285000,Holmvägen (Uppsala),59.805304,17.652383,1,,
9021003700286000,Herrgårdsvägen (Uppsala),59.800932,17.654262,1,,
9021003700287000,Lärkvägen (Uppsala),59.796618,17.655840,1,,
9021003700288000,Ekolnsvägen norra (Uppsala),59.793494,17.657057,1,,
9021003700289000,Sunnerstabacken (Uppsala),59.790107,17.657902,1,,
9021003700293000,Granebergsparken (Uppsala),59.787824,17.637542,1,,
9021003700294000,Lyssnavägen (Uppsala),59.786665,17.634361,1,,
9021003700300000,Bälinge skola (Uppsala),59.950763,17.531238,1,,
9021003700301000,Lundgården (Bälinge) (Uppsala),59.948099,17.531082,1,,
9021003700302000,Bälinge centrum (Uppsala),59.946294,17.535230,1,,
9021003700303000,Prebendevägen (Bälinge) (Uppsala),59.946554,17.540755,1,,
9021003700304000,Ekeby vägskäl (Bälinge) (Uppsala),59.950101,17.548171,1,,
9021003700305000,Högby (Bälinge),59.956851,17.558461,1,,
9021003700306000,Flädervägen (Lövstalöt) (Uppsala),59.958833,17.573390,1,,
9021003700308000,Ryttarvägen (Lövstalöt) (Uppsala),59.957150,17.581070,1,,
9021003700309000,Gråalsvägen (Lövstalöt) (Uppsala),59.954924,17.584352,1,,
9021003700310000,Lytta (Uppsala),59.944410,17.591090,1,,
9021003700311000,Ärentuna vägskäl (Uppsala),59.938391,17.593987,1,,
